hgnc_symbol	affy_hg_u133b
SNORD98	
TTC33	
PRSS23	
PRSS23	229441_at
PRSS23	226279_at
PGAM4P2	
SHROOM3-AS1	
MIR4676	
MIR606	
RN7SL518P	
RNU6-673P	
CEMIP	
RN7SL840P	
RNU6-325P	
RNU6-478P	
RN7SKP238	
DKK2	
DKK2	224199_at
RNA5SP322	
MIR346	
RNU6-129P	
RN7SKP143	
RNU6-441P	
MIR4678	
RNA5SP324	
CACNG5	
TOP1MT	225802_at
TOP1MT	
SNORA12	
RNU6-422P	
RNU2-43P	
MIR6507	
MIR4482	
RN7SKP278	
RNA5SP326	
RNU5B-6P	
GCATP1	
RNU6-463P	
RNU4-5P	
HSPE1P2	
MIR4295	
RNU6-1165P	
RNU6-597P	
RNU6-1121P	
RNU2-59P	
RNU6-1162P	
MIR3663	
RNU6-839P	
RNA5SP325	
RN7SL846P	
MIR3158-1	
MIR3158-2	
MIR609	
RNU2-42P	
SNORA19	
LINC02713	
LNPEP	236728_at
LNPEP	231866_at
LNPEP	225176_at
LNPEP	243532_at
LNPEP	
MIR4484	
MIR4296	
RN7SL749P	
RNU6-728P	
TAF7L	224380_s_at
MIR4681	
MIR378C	
NME1-NME2	
RNA5SP328	
MIR3941	
LRRC27	
LRRC27	228886_at
LRRC27	228884_at
MIR548H1	
NCAM1-AS1	
LINC00523	
RPL34P23	
RPL31P46	
RPL31P46	242808_at
PPP3R2	244782_at
PPP3R2	231304_at
SIRPAP1	
LINC01378	
GAL3ST1	
DLK1	
DLK1	235600_at
STX3	
STX3	235483_at
CAAP1	231995_at
CAAP1	
TMPRSS11BNL	
CHMP4AP1	
NDUFB4P7	
INTS6L	227485_at
INTS6L	
	236595_at
CCDC85A	233846_at
CCDC85A	243382_at
CCDC85A	235228_at
ZNF565	228305_at
ZNF565	
ARHGEF38	
DHFRP3	
KMT2CP5	
RNFT1	227268_at
RNFT1	
LINC01793	
H3P31	
CCDC12P1	
RN7SL100P	
IGKV2OR2-1	
KRT127P	
PLAA	235394_at
PLAA	
VENTXP3	
RPS29P27	
CCNB2P1	
RBX1P1	
RPL10P13	
TMEM143	222905_s_at
TMEM143	
	224816_at
RBMS2	225778_at
RBMS2	225776_at
RBMS2	235558_at
RBMS2	235439_at
RBMS2	
GALNT14	
PWWP2B	227999_at
PWWP2B	238051_x_at
BTC	241412_at
BTC	
ICA1	
ICA1	230639_at
BTNL9	
BTNL9	228434_at
LINC01165	
TBX2	
TMEM26-AS1	
MEG3	
MEG3	226211_at
MEG3	226210_s_at
MEG3	227390_at
MEG3	229557_at
MEG3	235077_at
MEG3	242246_x_at
LINC02625	
BDH2	235155_at
BDH2	
PSD	
ZFX	
ZFX	229022_at
	232979_at
	236092_at
MAP2K6	229569_at
MAP2K6	
RPS4XP23	
VN1R107P	
SLC27A5	234948_at
SLC27A5	
IFT74-AS1	
LRRC19	
PPARGC1B	
PPARGC1B	232181_at
RNA5SP280	
LINC00032	
LINC00032	232868_at
TRAF7	
TRAF7	223029_s_at
TRAF7	223031_s_at
EQTN	232868_at
EQTN	
RPL23AP47	
TAAR2	
NDUFAF4	227559_at
NDUFAF4	
FZD4	224337_s_at
ADAT2	227213_at
ADAT2	236817_at
ADAT2	
LGALS14	
CUEDC2	
JHY	
JHY	235658_at
PES1	
PES1	236434_at
POPDC3	
GLDC	
MTATP6P25	
VDAC1P8	
ATP5PDP4	
TACR3-AS1	
MIR146B	
C10orf95	
GNL2	
MRPL40P1	
MFSD13A	
ZNF737	
RPL12P23	
UGT8	228956_at
UGT8	
SSX1	
TREML2	
LAMA3	
SMARCD1	
DSE	
CEACAM22P	
ADH1C	
ACTR1A	
	243731_at
TSHZ3-AS1	
ZNF81	234111_at
ZNF81	242083_at
ZNF81	
ZNF81	240079_at
CLC	
PDE2A	
GPR176	227846_at
GPR176	
MID2	
RPEP2	
GJA4	
PRKCA	
IGSF23	
TUBAP8	
FRMD4B	
LINC02812	
CHRNB4	
LINC02793	
	236713_at
RPL23AP58	
RNU6-43P	
EIF4BP2	
NPM1P30	
FCF1P6	
NEBL-AS1	239894_at
LUZP4P1	
RNU6-15P	
MORN1	
	241337_at
PHB1P1	
ZNF850	
ZNF850	244640_at
LINC02881	
ACTN4P1	
RPL9P21	
ANKRD6	
LINC01365	
PLAU	
ABCA3	
ZBTB45	240551_at
ZBTB45	229862_x_at
GSTCD	
GSTCD	235387_at
OR4F3	234369_at
TEX11	233514_x_at
TEX11	234296_s_at
PGBD4P3	
ARL2BPP5	
ARHGAP26-AS1	
ZNF155	
ST8SIA2	239537_at
ST8SIA2	
TSPAN13	
NDFIP1	222423_at
NDFIP1	222422_s_at
NDFIP1	
SEPTIN7P12	
TUBBP10	
CNOT11	224695_at
CNOT11	
PRKCZ-AS1	
ATG12P1	
TTC22	235651_at
TTC22	
LINC02073	
	233784_at
LIFR-AS1	
LIFR-AS1	237468_at
GML	
ABCA9-AS1	
OR7E39P	
RPA3	
CDC42P3	
CTDSP2	238999_at
CTDSP2	
C10orf55	
MRPS5P3	
H2AZP7	
TACR1	230908_at
TACR1	
HTR7	236281_x_at
LINC02201	
GPIHBP1	238062_at
RPL6P1	
TOM1L1	
TOM1L1	240261_at
TIE1	
NXPH1	232377_at
NXPH1	
ANKRD1	
SLC12A2	225835_at
SLC12A2	
MACC1-AS1	
JRK	
THRAP3P3	
GLCCI1-DT	
MIOS-DT	
PPM1B	
GPR176-DT	
MRPS33P3	
PAPOLB	242158_at
AQP9	
CXCL6	
RPL23AP52	
RPL36AP26	
OR7E136P	
FTH1P23	
C1GALT1	
C1GALT1	226107_at
C1GALT1	226105_at
	229636_at
PIMREGP2	
TRAM1L1	244334_at
RNU6-740P	
LINC00502	
NDUFS5P5	
DDX18P6	
RPL35AP24	
SNORA74C-2	
AFP	
RNA5SP317	
MUSTN1	226856_at
RPS26P55	
SLC9A3P3	
ZNF283	243188_at
ZNF283	
WASHC2A	
DENND6A	226965_at
DENND6A	
LYPD2	
PRKAR1B	
PRKAR1B	238183_at
PPP1R12A	
SLURP2	
NIFKP8	
HPYR1	
CYP11B2	
C15orf40	
C15orf40	240201_at
XPA	
GPR174	224285_at
GPR174	229629_at
SEPTIN6	
SAMD12-AS1	
PVR	
ZNF696	
ZNF696	232162_at
NSMF	
MYCBP	
SETP6	
RPL18P11	
RPL6P14	
MICOS10	224867_at
MICOS10	
MICOS10	228096_at
ZNHIT1P1	
CADPS	234220_at
CADPS	233950_at
CADPS	
CADPS	239884_at
RSPO2	
METTL14	236060_at
METTL14	241689_at
METTL14	235552_at
METTL14	227601_at
METTL14	
ABCD1P5	
MRPS9	226749_at
MAN2A2	
RHPN1-AS1	
ST13P6	
DLGAP3	231151_at
DLGAP3	
MROH4P	
ZNF404	239043_at
ZNF404	238944_at
LINC00536	
LINC01591	
CIB4	236378_at
	233153_at
ZNF230-DT	
ACTR3BP4	
GOT2P1	
PDSS2	
PCMTD1P3	
TSNARE1	
TSNARE1	231317_at
TSNARE1	228862_at
TMA16P2	
	238944_at
ICA1-AS1	230641_at
RIMS3	
RAB4B-EGLN2	223083_s_at
WIPI2	226986_at
WIPI2	
SETP20	
DDX11L10	223777_at
METTL14-DT	
SNX6P1	
TBX18-AS1	243494_at
TBX18-AS1	
CTBP2P5	
URI1	
SUSD2	227480_at
SUSD2	234310_s_at
MIR2392	
TMEM242	230457_at
TMEM242	222638_s_at
TMEM242	
RAB26	
ATP1B3P1	
LDHAP3	
MIR770	242246_x_at
MIR493	
MIR337	
MIR665	
PPA2	
MIR431	
MIR433	
MIR127	
MIR432	
MIR136	
MEG8	
MEG8	242856_at
MEG8	240083_at
MEG8	232355_at
MEG8	232955_at
YPEL5	222408_s_at
YPEL5	
	238074_at
ACTG1P9	
RPS29P32	
ECHDC2	
ECHDC2	235305_s_at
ATG5	
LINC01399	
TOM1	
CTBP2P4	
UBTD2	224834_at
UBTD2	224827_at
KHDRBS3	
KHDRBS3	230249_at
RPL35AP15	
KLF3P1	
ZNF230	
YTHDF1P1	
SPINK7	
SPINK7	223720_at
WASIR2	
GGT8P	
RPL23AP86	
MTFR2P1	
LINC01867	
RPL29P33	
SMIM22	229599_at
ZNF222-DT	
	232071_at
PAFAH1B1P1	
ZNF45	
RPS6P3	
	237627_at
PLEK	
GNPDA1	
FHL1	
ZNF428	
RPL9P28	
PGP	222622_at
AP5Z1	
PRELID3BP3	
PSMD7P1	
PNPP1	
RNFT1-DT	
LINC01103	
PSAT1P2	
ZNF222	
HOMER2	
IL9RP3	
BPTFP1	
SNORD112	
	231467_at
MIR370	
SNORD113-1	
NGFR	
SNORD113-2	
	227023_at
SNORD113-3	237945_at
SNORD113-4	
SNORD113-5	
SLURP1	
SNORD113-6	
SNORD113-7	
SNORD113-8	
SNORD113-9	
SNORD114-1	
SNORD114-2	
LINC01813	
SNORD114-3	232355_at
SNORD114-4	
SNORD114-5	
SLC9A2	
SNORD114-6	
SNORD114-7	
SNORD114-9	242856_at
E4F1	
SNORD114-10	
SNORD114-11	
RPS29P31	
SNORD114-12	
SNORD114-13	
SNORD114-14	
SNORD114-15	
SNORD114-16	
RHPN2	227196_at
RHPN2	
SNORD114-17	
TOMM22	222474_s_at
GLI4	
GLI4	227023_at
SNORD114-18	
SNORD114-19	
DHX40P1	
SNORD114-20	
SNORD114-21	
SNORD114-22	
SNORD114-23	
SNORD114-24	
SCAI	241754_at
SCAI	228174_at
SCAI	
SNORD114-25	
SNORD114-26	
SNORD114-27	
SNORD114-28	
SNORD114-29	
SNORD114-30	
SNORD114-31	
MIR379	
MIR411	
MIR299	
MIR380	
MIR1197	
MIR323A	
MIR758	
MIR329-1	
PRDX3P1	
MIR329-2	
MIR494	
MIR1193	
MIR543	
MIR495	
MIR376C	
MIR376A2	
MIR654	
MIR376B	
MIR376A1	
MIR300	
MIR1185-1	
RPL32P33	
MIR1185-2	
MIR381	
MIR487B	
MIR539	
MIR889	
MIR544A	
MIR655	
MIR487A	
MIR382	
MIR134	
MIR668	
	243441_at
	231250_at
MIR485	
MIR323B	
MIR154	
MIR496	
	229548_at
MIR377	
MIR541	
MIR409	
MIR412	
MIR369	
MIR410	
MIR656	
LINC02285	
TOB1	
ST3GAL1	225034_at
ST3GAL1	225033_at
ST3GAL1	
LINC01297	243762_at
LINC01297	
RAB3B	242629_at
RAB3B	239202_at
RAB3B	227123_at
GRAMD4P3	
POTEG	
RPL31	
RPL31	241017_at
LINC02071	
CD300LF	
SMIM12	
SMIM12	238640_at
SMIM12	225404_at
RORA-AS1	
RORA-AS1	241760_x_at
RORA-AS1	240163_at
EGLN2	223083_s_at
EGLN2	
HYMAI	
TMEM242-DT	
ATP5MFP2	
TAAR3P	
	244120_at
HIVEP2	
ADCY8	
MARK2P11	
MRPS6P2	
RNU6-1268P	
MED15P6	
TMEM61	230822_at
ANKRD49P3	
PDE8A	
LDHAL6CP	
RPL23AP19	
LINC02794	
ITGB7	
ARHGAP42P4	
OR4N2	
LINC02163	
OR11K2P	
OR4H12P	
OR4N1P	
OR4K6P	
SAP30L	225509_at
SAP30L	
SAP30L	232135_at
OR4K3	
OR4K4P	
MTHFD2P2	
CYP4A26P	
EVA1CP3	
MLIP-AS1	
LINC02808	
CNTNAP3B	223796_at
CNTNAP3B	244065_at
CNTNAP3B	
CNTNAP3B	233202_at
SLC9A3P1	
DYNC1I2P1	
RBMX2P4	
LINC02621	
NDUFA4	
LINC02778	
RN7SL591P	
PERP	236009_at
PERP	222392_x_at
ZNF365	
	223017_at
LINC01343	
UST	
LINC02152	234434_at
MLC1	
FAM177A1P1	
CADM4	229335_at
CADM4	
ERI3	
TMEM131	
TMEM131	235972_at
GABRR1	
FKBP4P1	
TUBB4BP5	
LSM1P2	
LINC00847	
WDFY3-AS2	241401_at
WDFY3-AS2	238081_at
WDFY3-AS2	
SCIN	
LINC02929	
MTND2P7	
LYNX1	226305_at
LYNX1	
LINC01531	
RNPS1	200060_s_at
RNPS1	
SEMA6A-AS2	
HMGB1P21	
ALDH7A1P4	
ADO	
PTMAP2	
	234509_at
LINC02666	
RPL5P16	
MIR4297	
SPINK9	
RPL21P16	200012_x_at
LINC01561	236855_at
CYP51A1P1	
PLPP4	237416_at
PLPP4	236044_at
PLPP4	
SIPA1L3	236096_at
SIPA1L3	
KBTBD8	
KBTBD8	239835_at
RPS26P28	
HSF5	230718_at
LINC02964	
NRG2	242303_at
NRG2	
LYNX1-SLURP2	
TTC39CP1	
MIR4675	
MTND1P21	
LINC02643	
UBA6	222600_s_at
UBA6	242834_at
UBA6	222601_at
UBA6	222602_at
UBA6	
MRM3P1	
MIR1915	
HELZ-AS1	
SKIDA1	
RGS9	
VTI1BP1	
ZHX2	
ULBP3	231748_at
ULBP3	230655_at
CZIB	
RNU6-306P	
NPS	
LINC02098	
UBA3	
OLAH	
OLAH	222945_x_at
OLAH	233126_s_at
MTND4LP19	
	237226_at
FDX1	239161_at
ZFAT-AS1	
C2orf49	226951_at
C2orf49	243093_at
C2orf49	
LINC01625	
ZFP41	237362_at
ZFP41	227902_at
ZFP41	227898_s_at
ZFP41	
MICALL2	
FAM8A6P	
FAM151A	
LINC02531	
TINAG-AS1	
HEBP2	
HEBP2	231034_s_at
HEBP2	231280_at
HEBP2	234324_at
TRIM29	
PLXNB2	
MAPK6P1	
WBP1P2	223072_s_at
RPL38P2	
FER1L6-AS2	
ATF1P1	
CHCHD2P4	
RNF149	
RNF149	225414_at
PODN	
PODN	226522_at
PODN	233148_at
BAG3	
RPL7	
RPL7	239493_at
CYP2T1P	236445_at
CYP2T1P	
LUADT1	
AKAP12	
AKAP12	227529_s_at
AKAP12	227530_at
PRKG1	228396_at
PRKG1	
ZNF507	226327_at
ZNF507	235618_at
ZNF507	
LINC01626	
NUDT19P3	
ARMC2-AS1	
RAET1L	
TMEM19	229126_at
TMEM19	226860_at
TMEM19	230676_s_at
TTK	
CEP78	235919_at
CEP78	228774_at
CEP78	
NPM1P11	
PDE3A-AS1	
LINC01851	
COX19	
COX19	231831_at
COX19	235533_at
MTND1P24	
RACK1P2	
MTCO1P49	
GNAL	
CPQ	
CYP4Z2P	
ITGA5	
GCFC2	
VCL	
PLAUR	
RCC2P8	
RPSAP35	
RBMXP4	
NDNF	
RARS1	
BRWD1P3	
NPY	
OSBPL9	
OSBPL9	242994_at
STPG2	
HNRNPCP3	
DUXAP6	
	237129_at
OR7E121P	
DERL1	222543_at
DERL1	225488_at
DERL1	
PPATP1	
GAPDHP68	
LINC02008	
ARL4A	
NEIL1	
NEIL1	241477_at
LTV1P1	
KRT18P21	
CXXC4-AS1	
PDZRN3	
	236161_at
PARM1-AS1	
GTF3AP5	
EEF1A1P26	
NT5C3AP1	223298_s_at
GPR146	228770_at
GPR146	
ARHGEF38-IT1	
TMPRSS11CP	
IFITM3P1	
CICP16	
IQSEC2	
IQSEC2	237652_at
IQSEC2	229840_at
ETNPPL	
LINC02089	
ACSS3	
ACSS3	229222_at
CACNG4	231737_at
ETV1	
SNF8	
SUFU	224201_s_at
SUFU	222749_at
SUFU	224202_at
SUFU	224203_at
SUFU	
ZBED8	
RPS12P20	
ZNF408	
RPL10P9	
TSSK1A	
ARGFXP1	
ESS2	239730_at
ESS2	
GAPDHP71	
CYP2F2P	
RPS4XP12	
LINC01801	
PKNOX2-DT	
KIF20A	
MINAR1	
RPS29P26	
MTFR1	
MTFR1	232314_at
GRIA4	
GRIA4	238663_x_at
SLC25A1P5	
RNF138	239143_x_at
RNF138	
DPY19L3	
DPY19L3	225633_at
RPL21P41	
CPOX	
PPP1R12A-AS1	
SEC11A	
FAM3D-AS1	
FAM107A	
RACGAP1	
ARID1B	225184_at
ARID1B	225181_at
ARID1B	238043_at
ARID1B	
ARID1B	240008_at
RNA5SP453	
MEP1B	
SLC9B1	
LINC01798	233249_at
LINC01798	
TSSK2	
APOH	
GSC2	
AUH	
SLC25A1	
NRAP	235312_s_at
NRAP	235313_at
CAPZBP1	
LINC01808	234433_at
LINC01808	
SDK2	242064_at
SDK2	232061_at
SDK2	233585_at
SDK2	
CLUHP6	
ABCB7	
LINC01799	244372_at
LINC01799	
WDR4P2	
LOXHD1	241117_at
LOXHD1	
TMED7-TICAM2	228234_at
TMED7-TICAM2	239431_at
TMED7-TICAM2	
DNAH6	
DNAH6	234893_s_at
GDA	
GDA	224209_s_at
PSMC1P6	
ZNF717	
ZNF717	229986_at
NAMPTP2	
FAM174A	226752_at
KNOP1P5	
SEPTIN10P1	
COMMD10	222637_at
COMMD10	
CSMD3	240228_at
CSMD3	
NLRP4	242334_at
NLRP4	
	238165_at
EOGT	
LINC01938	
MRPS11	
TNFAIP8	
TNFAIP8	229814_at
FAM230D	233338_at
GGTLC5P	
FAM230J	233338_at
FAM230J	
LINC01483	
ATP6V0E1P1	
POGLUT2P1	
DDX18P4	
SUMO2P6	
DHFR	
A1BG	229819_at
A1BG	
CACNG1	
PPP1R26P3	
TUBA8	
SLC9A3R1	
DNM1	
RBPMS2	228802_at
LAPTM4A	
IRGC	
ARHGEF12	
ARHGEF12	234129_at
WASH4P	233929_x_at
WASH4P	226340_x_at
WASH4P	225995_x_at
WASH4P	225035_x_at
LNX1-AS2	
PSMD12	
CEACAM16	
TMEM204	
TMEM204	222865_x_at
TMEM204	228947_x_at
ADSL	
MTND3P12	
	229819_at
LARP6	237818_at
LARP6	
LARP6	236565_s_at
FCF1P3	
UNC93B3	
LINC01800	
SMG9	223188_at
SMG9	233990_at
SMG9	
OSBPL9P1	
SH3RF2	228892_at
SH3RF2	
SH3RF2	243582_at
SH3RF2	235768_at
TNIP3	
SRRM1P2	
ANKS3	227303_at
ANKS3	
IGKV2OR2-2	
RPL34P8	
RPL37P12	
LINC00973	242005_at
CSP2	
NDUFA5P5	
RARRES2P1	
ADAMTS9-AS1	
ADAMTS9-AS1	241369_at
MEIS1	
RORA	236266_at
RORA	240951_at
RORA	226682_at
RORA	235567_at
RORA	
GNL3	
PRPS1L1	
LINC02995	
RTTN	227072_at
RTTN	
LINC02860	
SH3PXD2B	
SH3PXD2B	231823_s_at
NAT9	
NPVF	
CPVL	
SEC24B	
CYP2A6	
AGGF1P3	
PSMD12P1	
EPHA3	
SMAD5-AS1	
MRPL57P6	
KCTD16	233234_at
KCTD16	237384_x_at
RPL23AP44	
MZF1	
	243295_at
HAND1	
RPL6P25	
RNU6-946P	
LINC02421	
FAM238C	231196_x_at
IGFBP6	
RNU6-490P	
MASTL	228468_at
CKS1BP5	
FBLL1	244071_at
FBLL1	236318_x_at
BTG4P1	
KRCC1	222585_x_at
KRCC1	233329_s_at
	244210_at
PTTG1	
GGCTP3	
FAM110C	226863_at
FAM110C	
RPL22P11	
FBXO48	
LINC01964	
CREG2	231489_x_at
CREG2	
IMPG2	241856_at
KRT2	
RSPH14	
RSPH14	229977_at
RNU2-24P	
RNU7-12P	
PRCPP1	
LRRC37A6P	
OTX1	238839_at
OTX1	
RPL7AP8	
LY6K	223688_s_at
LY6K	223687_s_at
LY6K	
TUBB8P2	
HMGB3P19	
KIAA0408	
RPAP2P1	
LINC02349	231473_at
ANKRD26	
RN7SL712P	
SRP14	200007_at
SRP14	
AKR1B1P8	
	240346_at
API5P1	
AGTR2	
TBC1D3P1	
PAWR	
PAWR	226231_at
PAWR	229515_at
PAWR	226223_at
LINC02092	
GNAZ	
ZDHHC9	222451_s_at
ZDHHC9	235015_at
ZDHHC9	
LINC00469	
TMEM30CP	
UBXN2A	235327_x_at
UBXN2A	228605_at
UBXN2A	
THEM6	
HSPD1P10	
LINC02074	
MTCO1P56	
BCR	
BCR	226602_s_at
RPS12	
BAALC	222780_s_at
BAALC	
ADAP1	
HOXB7	
TMF1	227685_at
TMF1	235566_at
TMF1	
TMF1	242243_at
TMF1	236829_at
KRT8P42	
GJB7	
ARL2BPP8	
GRIN2C	
PSCA	
PPM1H	233911_s_at
PPM1H	
CNKSR3	237302_at
CNKSR3	242394_at
CNKSR3	227481_at
CNKSR3	
IL3	
RNU6-1274P	
RPL13AP5	
MIR607	
HMGN2P35	
TCF7L1-IT1	
DPP8	227018_at
DPP8	226343_at
DPP8	
GPR45	
SORL1-AS1	
BCL3	
LINC02744	
SLIT1	
SNTB1	226438_at
SNTB1	
LINC02946	
PPP1R21-DT	
NKAIN1P2	
BLID	
ECI1	
TSPYL6	231339_at
RPS26P43	
DBF4P3	
LINC02727	230975_at
LINC01885	
	235228_at
TBRG1	225818_s_at
TBRG1	225819_at
TBRG1	230320_at
ALK	
ALK	242964_at
TAF11L12	
ETF1	
FAIM2	
ATP6V1H	
SALL4P2	
BLOC1S3	228244_at
BLOC1S3	
UTP14A	
ZNF497	230857_s_at
ZNF497	
LINC02563	
LINC02086	
LINC02086	239332_at
GARS1P1	
CYP2G1P	
PCNAP1	
RPL7P48	
RPF2P2	
SLC9A3R1-AS1	
UGT2B25P	
KCTD2	
RPL31P61	
CYP2A7P2	
ZNF749	
MTND1P16	
MRPS17P3	
HSPE1P19	
LINC02560	236069_at
UNKL	229908_s_at
UNKL	235087_at
UNKL	
COX7A1	
FOXO3	224891_at
FOXO3	224889_at
FOXO3	
PHB1P3	
C1orf210	
SEC31A	
PARS2	227348_at
ZNF837	241277_x_at
MTATP6P22	
HELZ	225910_at
HELZ	
RPS18P6	
ZYG11A	231517_at
CLUHP10	
BCRP8	
VDAC1P5	
RN7SL263P	
FBXW4P1	
BCORL1	
BCORL1	234711_s_at
BCORL1	233572_s_at
TUBBP11	
LINC02070	
LINC02077	
HMGB1P22	
ZNF614	
ZNF614	227045_at
TBC1D23	
TBC1D23	225121_at
CDC40	
TMBIM6	
ARHGAP26	226576_at
ARHGAP26	
CALR4P	
ZYG11B	225350_s_at
ZYG11B	225338_at
ZYG11B	227918_s_at
ZYG11B	
GCAT	
ZNF584	228148_at
ZNF584	
IRS4	
IRS4-AS1	
TCEAL3	227279_at
TCEAL3	
SERPINB13	
NPIPA9	
CENPBD2P	
CENPBD2P	230528_s_at
CENPBD2P	222694_at
NRGN	
ZNF432	
LINC01755	
CZIB-DT	
ST3GAL3-AS1	240490_at
L1TD1	236894_at
FAM199X	242781_at
FAM199X	225216_at
FAM199X	227133_at
ILRUNP1	
DUXAP1	
SERPINB4	
LINC02697	
TGFA	
	236246_x_at
PGR-AS1	
PKD1-AS1	
TXNDC12	
TXNDC12	223017_at
	236782_at
GALR3	
ARHGDIG	
ESX1	
SORL1	
SORL1	230707_at
MIR658	
MIR659	
DYNLT1	
SLIT1-AS1	231485_at
ZNF584-DT	
EIF3L	
NET1	
CYP2B6	
PLCXD1	222795_s_at
PLCXD1	
NACA4P	
ECI1-AS1	
RFPL4AP5	
OPRM1	
TXNDC12-AS1	
NCAPGP1	
RPL23AP56	
SF3A3	
IFT140	
IFT140	244585_at
NSMCE2	
NSMCE2	226536_at
VWA3B	
TOMM70	
C5AR2	
SERPINB11	
	235835_at
MTCO1P6	
CTAG1A	
CALML5	
DNAAF5	
CALML3-AS1	241507_x_at
CALML3-AS1	
APLN	222856_at
FGGY-DT	
SENP7	223444_at
SENP7	
	244166_at
CALML3	
XPNPEP2	
DOCK7-DT	
LAMTOR5P1	
RN7SL445P	
ASB13	
CSPG4P12	
HIGD1AP3	
PCSK9	
PCSK9	227759_at
SCGB3A2	228782_at
PENK	237774_at
PENK	
TBC1D16	228488_at
TBC1D16	222648_at
TBC1D16	
HMGB1P51	
EID1	
SASH3	
TPT1P7	
GDI2	200009_at
GDI2	200008_s_at
GDI2	
LINC01162	
PWAR5	
CDAN1	228516_at
CDAN1	
LINC02229	
RPL6P21	
MAPRE1P1	
PLAC8L1	237783_at
LINC02844	244643_at
LINC02889	
SERPINB3	
C8orf33	222551_s_at
DELE1	238659_at
DELE1	
DELE1	227056_at
MTCO2P34	234413_at
LINC01685	
GSDME	
ARAF	
ARAF	230652_at
PIGQP1	
TTC4	
CHRDL1	
CAPN15	230295_at
KLF17	
PLPP3	
SRSF7	
MICALL1	
RSPO1	241450_at
NRBF2P5	
RPL12P28	
ASXL3-DT	
LASTR	
RPL36AP48	
DYNAP	
COX11	
MLST8	
JAK2	
CEP55	
NOL4	238605_at
NOL4	
GABRA1	
GABRA1	244118_at
ADAMTSL3	
RNA5SP323	
FFAR4	240856_at
FFAR4	
HNRNPA1P69	
ARL2BPP2	
PAK3	
PAK3	229201_at
BIN2	
HMGB3P20	
RPL21P75	200012_x_at
PDE6C	
SNIP1	235837_at
SNIP1	
CBX1	
OSBPL3	
RPL19P14	
ZFAT	226564_at
ZFAT	
ACO2	
RPS13P2	200018_at
RPL23AP85	
CPT2	
FRA10AC1	226398_s_at
FRA10AC1	244767_at
FRA10AC1	
FRA10AC1	238596_at
MED13	223780_s_at
MED13	
MED13	244611_at
LINC01812	
HMGB3P11	
FOXJ3	
LDHAP7	
LGI1	
SLC9B1P2	
TM9SF1	238948_at
NEURL3	232593_at
NEURL3	
BEST3	
BEST3	237003_at
BEST3	224520_s_at
SUSD1	226264_at
SUSD1	
RNU7-173P	
SRMP1	
TOB1-AS1	241405_at
TOB1-AS1	
RNA5SP486	
RNU7-92P	
FAM166C	231126_at
PLCG1	
PLCG1	240805_at
LINC02934	
NFE2L1	
ACRV1	
EPB41L3	
IGKV1OR2-3	
CKM	
APLF	241526_at
APLF	241379_at
APLF	
HDC	
FCF1P4	
GLUD1P9	
CAPN6	
RPS5	200024_at
RPS5	
ACTG1P13	
ACTR3P3	
CMSS1	224523_s_at
CMSS1	
KRT18P59	
	227009_at
	237583_at
MTCYBP39	
RNU6-496P	
	236289_at
RPS27P20	
HMGB1P12	
EMX1	
EIF4BP7	
SIAE	223744_s_at
SIAE	224391_s_at
SIAE	
SRPX2	
SRPX2	229991_s_at
RPL26P20	
SSR1P1	
CYP51A1P3	
SNRPEP6	
LINC02831	
PSMD11	
LAMA4	
TMC1	
NPM1P5	
ZNF132-DT	
RAB11AP1	
RPSAP7	
ATP1B4	243737_at
CBLC	
CDNF	
ARRDC4	225283_at
GALNT6	228303_at
GALNT6	
TUT4	
LINC02050	
PPP1R21	
HSPA14	
NIT2	
ENO1P2	
PLS1P1	
LINC02883	
THRAP3P2	
PPP1R1AP1	
PHB1P16	
CRTAM	
ACSBG1	
LAMP2	226671_at
LAMP2	
DUSP12P1	
EBLN2	
NDUFA4P2	
CBLB	227900_at
CBLB	
CYP2A7P1	
HSPA8	224187_x_at
HSPA8	
CYP2G2P	
	243205_at
CNNM2	241778_at
CNNM2	
BNIP3P34	
HOXB6	
UBA2	
UBA2	229587_at
HOXB1	243811_at
HOXB1	
TMEM252	
RNU7-37P	
TMEM104	
GARNL3	
GARNL3	223604_at
RAMAC	225208_s_at
RAMAC	225210_s_at
PEDS1-UBE2V1	
RPS15AP29	
MARCKSL1P1	
ST13P13	
RPEL1	
BTG1	
INA	
PCGF6	224326_s_at
PCGF6	
LINC01586	
LINC02464	
CUL4B	
KLHL25	
PEDS1	223186_at
PEDS1	240129_at
CPSF6	226934_at
CPSF6	
LINGO1-AS1	
LINC02157	
SLCO3A1	229776_at
SLCO3A1	227367_at
SLCO3A1	
HLF	
KCNIP1-OT1	
RNU11-3P	
RPL12P22	
MIR3142HG	232504_at
MIR3142HG	238225_at
ATP5MK	225413_at
NTAQ1	
LINC01273	
ELL2	226982_at
ELL2	226099_at
ELL2	
ELL2	240038_at
CEBPB-AS1	
CEBPB	
RN7SL636P	
COX6CP2	
PTPN1	
MAP2K3	
GTF2F2P2	
ANAPC1P5	
KLF18	234615_at
RSL24D1P2	
KRTCAP2P1	
RPS15AP7	
GAPDHP51	
LINC01738	
PATJ-DT	
LINC02791	
LUNAR1	
CYP4A43P	
GFPT2	
MAGOH	
RPL41P5	
TSGA10	223838_at
TSGA10	
TSGA10	237057_at
OR4F28P	234369_at
HNRNPA1P62	
MIR1307	
AEN	
