hgnc_symbol	affy_hg_u95b
LINC02450	
TMC2	
TBX18	
TBX18	45836_r_at
TBX18	45835_i_at
CCNT1	44701_at
CCNT1	
SOX12	52528_at
CST1	
MIR6820	
MIR4534	
PICK1	
	58885_at
CST4	
BASP1	
ZNF217	
WNK4	
TRPC7-AS2	
ONECUT2	
ABRACL	49165_at
ABRACL	58114_at
ABRACL	
TOMM40P3	
TMEM171	
TREM2	45599_at
TREM2	
NARS1	
DNAAF9	52983_at
DNAAF9	53706_at
DNAAF9	
EDRF1-AS1	
	57325_at
C5orf15	
CCNB1IP1	56358_at
CCNB1IP1	
NANOS1	59795_r_at
NANOS1	59792_i_at
NANOS1	
COX7A2L	
FANK1	53653_at
FANK1	
TMEM115	
HDAC2	
PGGT1B	
GNAT1	
RN7SL191P	
DDX11	
TCP11X3P	
NXF2	
LDLRAP1	57082_at
LDLRAP1	
HMGN2P21	
RPL37P13	
PRAC2	
MIR2117HG	
SFXN5	
KRT17P3	
TMSB15A	
CTHRC1P1	
ZNF209P	
BMX	
SMAD5	54698_at
SMAD5	
RNF207-AS1	
KYNUP2	
NEURL2	
RAI1-AS1	
LINC00601	
SH3GL1P2	
DUX4L15	
PANK2	
PANK2	54567_at
NGFR-AS1	
ACADSB	
ACADSB	48447_at
ACADSB	56518_at
RBMS3-AS2	
BNIP3P32	
SMCR2	
BNIP3P23	
ZNF90	
EXOSC7	
LUC7L3	55032_at
LUC7L3	57642_at
LUC7L3	
SDC3	
ATP8B1	
PAFAH2	
ALDOAP2	
DUX4L29	
RBM20	
ESF1	47147_at
RNF180	
RNF180	50620_r_at
RNF180	50617_s_at
RNF180	58752_at
	51620_at
BAIAP2L2	
CA5BP1	
ZNF91	
XPNPEP1	
HYAL1	
RNU6-742P	
RSL24D1P11	
LINC01897	
CA5B	
ATP6V1C1	
ATP6V1C1	45224_at
YDJC	44559_at
HMGN1P30	
MIR122	44170_at
MIR3591	
COMP	
ALPK2	46117_at
ALPK2	
NAA11	
GZMA	
DPM1	
MTND6P3	
EVC2	
ZCCHC10	44528_at
ZCCHC10	
LINC02836	
LINC01277	
CCDC116	
INE2	
SDF2L1	54144_at
AP1S2	56267_at
AP1S2	
SNORA108	
RPL9P31	
BCLAF1	
MALT1-AS1	
MRPL37P1	
MIR301B	
MIR130B	
RNU6-219P	
VN1R21P	
SERINC2	
LINC01926	
KCNG1	
RNU2-69P	
MEIKIN	
OACYLP	
PPIL2	
NPRL2	
SNORA79B	
BHMT	
WFDC13	
SNORD126	
RPPH1	
MIR3617	
SPINT4	
TEP1	
INO80C	
ZNF638	
CTSA	
NCALD	52294_s_at
NCALD	
YTHDC2	
XAF1	
RNU5F-7P	
SETP15	
PTPRM	
APEX2	58062_at
APEX2	
GLIPR2	57228_at
GLIPR2	
ALAS2	
BNIP3P36	
AJAP1	
CYP4F3	
CCIN	
RNU4-53P	
NAIF1	46097_at
NAIF1	
APRG1	
PTAFR	47057_at
PTAFR	
KCNN2	
SLC25A25-AS1	45389_g_at
SLC25A25-AS1	45388_at
HNRNPD	
	44953_at
LCN2	
NKAIN1	45203_at
NKAIN1	
ARF1P3	
TMEM123-DT	58048_at
ANXA13	
RHOD	
KCTD6	
TEKT4P2	
SNRNP40	
RANP7	
PRAC1	
RAB5A	
YPEL1	52798_at
YPEL1	
LINC02711	
SCARNA9	
AIG1P1	
FTH1P9	
LINC02122	
HDGFL3P1	
PAGE2B	
CASC3	
LRRTM2	45942_at
LRRTM2	
PRSS23-AS1	47306_at
FEM1C	
RN7SL280P	
RAB39A	
SLC25A33	
EGFLAM-AS3	
ZNF74	
PAGE2	
WDR70	47912_at
WDR70	
	56319_at
LINC01424	
RB1CC1	
LINC01684	
MED17	56319_at
MED17	
BBLN	
MTCO1P52	
MTND2P24	
MTND1P30	
GJB3	
VN1R90P	
NDUFAF4P3	
RAD54L2P1	
FLNA	
TRUB2	
GLB1	
LINC01756	
ABCC13	
ABCC13	45995_at
PRR15L	51269_at
DNAJC16	
ATAD5	
DUX4L21	
COQ4	
COQ4	49359_at
FOXI2	
DMBT1L1	42113_at
DMBT1L1	
LINC01858	
HMGB1P29	
ZNF675	
RNU6-225P	
RPL3P6	
DUX4L51	
KLHL22	46177_at
KLHL22	
PAIP1	
SLC18A2	53644_at
DDA1	
DDA1	54846_at
CPA6	
NR1D1	
L3MBTL4	47572_at
L3MBTL4	
SLC27A4	
ATL2	44662_at
ATL2	
RNY1P9	
RN7SL812P	
KRT18P5	
	42110_at
TM6SF2	
LIN54	
LIN54	56755_at
C21orf62-AS1	55182_at
UTP6	42285_at
UTP6	50166_at
UTP6	44861_at
UTP6	
RPS10P18	
ABRAXAS2	
CYCSP23	
ODF1	
LINC00320	45987_at
LINC00320	
SUGP2	
NDUFA5P2	
RPS10P16	
MED30	48578_s_at
MED30	48579_r_at
MED30	
TMSB4XP4	
SHTN1	44072_at
SHTN1	
URM1	
RNA5SP382	
KLHL33	
RPS20P20	
OSGEP	
ANO10	
ANO10	54790_at
	57351_at
RDH10	58819_at
RDH10	44676_at
RDH10	
HEPHL1	
MIR219A2HG	
MIR219A2	
MIR219B	
ODF2-AS1	
GATA6	
FAM205C	
NCOA5	53207_at
NCOA5	
SLC38A2	52251_s_at
SLC38A2	43838_s_at
SLC38A2	
GLULP4	
YWHAZP6	
DNAJB5-DT	
WASHC5	
SYF2P2	
RNU6-984P	
HSPE1P22	
MTATP6P29	
MTCO3P29	
MTND3P23	
MTND4LP7	
MTND4P15	
LINC00475	
	54228_at
ST8SIA5	47836_at
ST8SIA5	
VSTM5	
RPL13P2	
EYA3	53802_at
EYA3	
SAMHD1	44583_at
SAMHD1	
IL10RB-DT	
BEND3P2	
PRSS47P	
SNX24	
URB1-AS1	53179_at
TRIM49	
LINC00205	51322_at
LINC00205	
MIR3651	
SNORA84	
FRGCA	
NOL8	
LINC01426	
GPR160P2	
B4GALNT2P1	
SKAP1-AS1	
AOC2	
TRIM8-DT	
GPR26	42547_r_at
BNIP3P35	
ARHGAP28	
BNIP3P16	
	42217_at
ATRNL1	47176_at
ATRNL1	
BRWD1-AS2	
BNIP3P8	
RPL34P33	
CBR3-AS1	
HOXB4	
LINC01859	
NPM1P10	
FOLH1B	
DAAM2-AS1	
APEX1	
TCAP	43357_at
TCAP	
GAPDHP73	
CDC42EP3P1	
LRRC37BP1	
LINC02876	
RPL7AP10	
ADGRG6	
PCNT	
ANKRD40	
RFESD	45873_at
RFESD	
XKR4-AS1	
THAP9	
THAP9	53557_at
THAP9	56603_at
MEF2B	
RAB38	56894_at
LINC02845	
RGS20	
PPP4R3B	54795_at
PPP4R3B	53013_r_at
PPP4R3B	
CDK5RAP3	
CDK5RAP3	43798_s_at
GAL	
	42441_at
ZNRF3-AS1	
KREMEN1	47771_at
KREMEN1	43993_at
KREMEN1	
LINC02627	
LIX1	50053_r_at
LIX1	49145_at
LIX1	50051_i_at
LIX1	
LNX1	58454_at
LNX1	
GNG10P1	
STK32C	52691_at
STK32C	45552_at
STK32C	55538_at
	44757_at
ARHGAP26-IT1	
WTAPP1	
TRPC6P9	
ASS1P10	
LRRC57	48408_at
LRRC57	
TRPC6P2	
RNU6-810P	
RNU6-1219P	
MMP7	
PRDM6-AS1	
EMID1	
AK6P2	
SLCO4C1	42164_at
CISTR	
LINC02395	
SLC35F2	
RPL23AP60	
DNAAF4	
ITIH4	
ST8SIA4	44207_at
ST8SIA4	46175_i_at
ST8SIA4	46176_r_at
ST8SIA4	
UROS	
APOOP4	
LARP1BP1	
GK2	
RELCH	44061_at
RELCH	
SQLE-DT	
MTCO1P4	
PDCL3P2	
RPL30P16	
H2AZP2	
NUDT9	
RNF19A	45785_at
RNF19A	
VDAC1	
ZNF593	
LACRT	
MMP20	
PSMC1P10	
H3P5	
ZNF431	
RPL7P11	
SLC1A4	
FABP3	
AQP5-AS1	
CLUHP8	
TRMT10BP1	
TMED7	56404_at
TMED7	
RAB2A	
NTF3	
LINC02756	
EPHA2	
TAF11L6	
MINAR2	
RPS14P8	
RPS12P10	
MRPS36P5	
RELT	47070_at
RELT	
IPO8	55735_at
IPO8	
RPL7L1P4	
ERAP2	44792_s_at
ERAP2	
SUPT4H1P1	
LINC01291	
MTND5P32	
	46227_at
LINC02613	
FAM219B	43510_at
FAM219B	59093_at
FAM219B	
LINC00575	
ERVK-28	
RHBDD3	
BNIP3P33	
PRDM8	
PRDM8	53822_at
LINC02780	
ARHGEF19	53704_at
ARHGEF19	
GMEB2	44146_at
BNIP3P20	
LINC01233	
USP34	
PTCD2P1	
SETP1	
VN1R91P	
BNIP3P29	
RNASE9	
SMILR	
ZNF98	
ZNF98	42511_at
	55272_at
PRXL2AP2	
STK3	
CARD18	53705_at
CARD18	
MTCYBP41	
ZNF708	42308_i_at
ZNF708	42309_f_at
ZNF708	
KAZN-AS1	
TMEM135	
EWSR1	
EWSR1	51087_at
GPR153	
RACGAP1P1	
FUT9	
BNIP3P22	
STMN3	50311_at
STMN3	
GPD1	
HDDC2	
LNX1-AS1	
LNX1-AS1	59788_at
LNX1-AS1	43607_at
BNIP3P40	
LINC00661	
KAZN	
KAZN	53833_at
SMR3A	
TNFRSF6B	
	58820_at
STAP1	
ARFRP1	
OR6S1	
RNASE4	
ZNF532	48044_at
ZNF532	50072_at
ZNF532	50581_at
ZNF532	
RMDN3	46296_at
RMDN3	
BNIP3P38	
TBCAP3	
ZNF730	
ATP10D	
EGILA	
RANBP20P	
SGO1-AS1	
EDDM3DP	
NKAIN2	
NKAIN2	56715_at
EDDM3A	
ZNF849P	
IPO5P1	51732_f_at
EDDM3B	
RERE-AS1	
ADI1P3	
CALHM6	
LINC00606	
ZNF506	
ZNF506	45281_at
	47288_at
CHCHD2P6	57076_at
RNASE6	
ICMT-DT	
EEF1A1P17	
NCKAP5L	59196_at
NCKAP5L	
CLTRN	
TMEM244	
ATP6V0D2	
RNASE1	
ITIH1	
DHFRP6	
TNFRSF1B	
TARID	
RPL10	
RPL10	47953_at
BMP5	
RPL35AP16	
RNASE2	
ZNNT1	
	42130_at
SNX2	
SNX2	49642_at
RPA2P3	
HAPLN4	46493_at
HAPLN4	
TRPC6	
NACAP10	
RN7SL189P	
LINC02156	
LINC02156	46792_at
SLC39A2	59560_at
SLC39A2	
FAM136FP	
LINC02566	
RPL34P34	
FAM83B	
GOLGA2P9	
DUX4L27	
KCNQ3	43339_at
KCNQ3	
FCF1P5	
RAB32	
ABI3	
COL10A1	
MIR6717	
DPY19L3-DT	
TPPP2	52882_at
TPPP2	
MTDHP3	
SHMT2	
UQCRFS1-DT	
ZNF725P	
HMGN2P17	
TMEM51-AS2	
ZNF728	
MOXD1	
LINC01226	
VN1R83P	
LINC01532	
ZNF444P1	
PRDX4P1	
NPM1P41	
SCAMP5	
UBE4B	
RNASE13	
	41892_at
PPBPP1	
BNIP3P37	
RNASE7	
RPL36AP51	
TMPRSS11D	
RPS2P48	
C18orf32	
WFIKKN2	
RNASE8	
TSHZ3	
TSHZ3	45680_at
ASCC3	
SMC1A	
ARHGEF40	
ARHGEF40	57912_g_at
ARHGEF40	57907_at
C10orf120	
MMD	
MMD	57982_at
TSHZ1	53890_at
TSHZ1	
DUX4L11	
SLC27A1	
SLC27A1	58936_at
BUB3	56617_r_at
BUB3	
APCDD1	56272_at
APCDD1	
APCDD1	57371_at
ZGPAT	57539_at
ZGPAT	
SLC9A6	
YAP1	
YAP1	46314_at
FAM86MP	
CCDC96	
ADH1B	
LINC02039	
UBE2Z	44729_at
UBE2Z	
RPL26P15	
NAPG	
NAPG	46252_at
	59714_at
OXSR1	
RPS20P9	
ETAA1	
PPIAP86	
SELENOTP2	
BASP1-AS1	
SOD1P3	
TRAPPC2P2	
PGAM1P13	
RPS4XP20	
LINC01603	
STK32A	
STK32A	46419_at
CENPP	47869_at
CENPP	
TOX	
ZFP36L2	
RPS20P10	
OGN	43507_g_at
OGN	43506_at
OGN	
MTND4P25	
RPS15AP15	
RPL27P5	
USP21P2	
ASAP1	
PDCD2L	
LBH	57197_at
LBH	
RPL5P33	
TMEM51-AS1	
SP6	56079_at
HOXB-AS1	
PLA2G5	
CYP4F23P	
CD207	
RPL32P32	
	57539_at
HOXB-AS4	
LINC01887	
LIME1	
COA3	
COA3	44713_at
PPP2R2C	55436_at
PPP2R2C	
MIX23P1	
DNAAF10	
DNAAF10	55865_i_at
DNAAF10	55866_r_at
DNAAF10	42598_at
NDUFB8P2	
GRK5-IT1	
PMM2P1	
PPIAP58	
FANK1-AS1	
ASPN	48077_at
ASPN	
AK3P4	
LINC01533	
GNGT2	
VTRNA2-1	
CTBP2	57955_s_at
CTBP2	
KIAA0895LP1	
MIR6788	
HSPD1P18	
RHOBTB3	
SOCS6	51848_at
SOCS6	
LINC01834	
PTPRU	
VN1R92P	
CHST8	
VENTXP7	
RNU6-120P	
EXOGP1	
GREB1L-DT	
ESCO1	
SLC2A4RG	
UBTFL2	
MIR4670	
IPPK	
MEIS1-AS3	
RPL21P37	
KDM2A	
KDM2A	46521_r_at
TRABD2A	51270_at
TRABD2A	
TRABD2A	45498_at
TRABD2A	55520_at
ZNF723	
ALDH1A2-AS1	
COPZ2	51960_at
COPZ2	48943_at
COPZ2	
LINC02524	
ZNF219	43509_r_at
ZNF219	43508_s_at
ZNF219	
PPP1R14C	53774_at
MYZAP	53011_at
MYZAP	
LINC02064	
SNRPD1	
UGT2B28	
ABHD3	
RPLP0P6	
ST6GALNAC2P1	
FNDC1-IT1	
ZBTB46-AS2	
MTND5P27	
	50870_at
ZBTB46-AS1	
EVA1A	
EVA1A	52045_at
EVA1A	51945_at
LINC02057	
SLC47A1P1	
DDX43P1	
KIF27	
MTND5P12	
TUBB4BP7	
HMGA1P2	
EYS	
CKAP2P1	
RNU6-252P	
OR5AU1	
PACRGL	
CTNNA1	
H3P42	
SMARCE1P3	
MIR320C1	
DMKN	45757_at
DMKN	
LINC00641	
KDSR	44592_at
KDSR	56732_at
KDSR	
SUPT16H	57040_at
SUPT16H	
BHLHE22	51546_at
ABCC3	
HNRNPLL	47896_at
HNRNPLL	45499_at
HNRNPLL	55617_at
HNRNPLL	
HNRNPLL	44955_i_at
HNRNPLL	44956_r_at
MAL2	
MAL2	46274_at
NDUFB9P3	
KCNB2	
BTF3P12	
FAM91A1	
FAM91A1	43718_at
YBX2P1	
CLUHP5	
C10orf88	58822_at
RASL10A	
SNORD125	
ARMS2	
RFPL4AP6	
MIR4329	
RN7SL266P	
USP3-AS1	
RFPL1S	
ATF4P1	
FAM223B	
IKBKGP1	
OR3B1P	
RFPL1	
MID1IP1-AS1	
PNKDP1	
C9orf64	
RNA5SP514	
EDRF1	
STK26	
STK26	43456_at
NEFH	
SNORD9	
ANG	
CHRNA5	
THOC5	
HNRNPK	
HMGB3P26	
VPS4B	54107_at
VPS4B	
RPSAP5	
RPL10AP1	
TRMT61A-DT	
TRMT61A	52741_at
RNU7-160P	
RNU4-68P	
KLC1-AS1	
	56257_at
DCAF13P3	
XRCC3	
GLS2	
TMCC1P1	
IGDCC3	
C1GALT1P3	
SLA	
C3orf18	49430_at
C3orf18	
HMGA1P7	
MTND6P25	
RPSAP42	
RFPL4B	
SERPINB5	
SLN	
RPS3AP23	
LINC01828	
ARHGAP42-AS1	
WDR61	
PNO1	
EFHC1	
EXPH5	
ATP5MC1P6	
SMIM4	
SMIM4	46578_at
BCL2	
ZMYM6	47424_at
ZMYM6	48975_at
ZMYM6	
	44695_at
ADGRA3P1	
ZNF652P1	
TUSC2	
ANKRD62	
PPIAP64	
LINC02030	
AGKP2	
RAP2C	45699_at
RAP2C	
PNPT1	
RNF7P1	
PTPRG	
RNU6-324P	
SDHDP1	
PMM2P2	
PLP1	
LINC02300	
MIX23P3	
EIF4A1P12	
BTF3P2	
PPIAP56	
PDGFD	45062_at
PDGFD	46942_at
PDGFD	57022_at
PDGFD	
FOXG1-AS1	
CIDEA	46087_at
FTLP18	
GJB5	
FOXG1	
	51782_at
LINC02282	
DUX4L10	
LINC02281	
RPL15P13	
AGO4	42979_at
AGO4	56639_at
AGO4	50597_at
TCERG1L	
TGFB3	
LINC02715	
LINC02019	
MED28P5	
OSBPL9P3	
CUL5	58347_at
CUL5	
ZDHHC3	51276_at
ZDHHC3	47382_at
ZDHHC3	
RNU6-170P	
TUBB6	
TUBB6	43355_s_at
GRK5	
TGFB3-AS1	
CRABP1	49212_at
RPL13P6	
LBHD2	
LINC00677	
CDCA8	52966_at
TNFAIP2	
UACA	45677_at
UACA	49078_at
UACA	
TLE1P1	
AP1M2P1	
FRMD8P1	
ADD3-AS1	42414_at
ADD3-AS1	
	55945_at
CPLANE2	
NDUFB4P11	
NONO	
PPIAP38	
TRAF6P1	
DUX4L12	
HMGB3P8	
RPL21P12	
EDRF1-DT	56598_at
EDRF1-DT	
GCSHP2	
LINC00605	
ATG16L2	
ZBTB8B	
RPL21P13	
RAP2CP1	
NIP7P1	
EIF5-DT	
PHACTR2P1	
RPL22	
EIF5	
EIF5	51379_at
EIF5	53809_at
STIMATE-MUSTN1	45823_at
STIMATE-MUSTN1	43016_at
WNT8B	
NIPSNAP1	
RPS26P35	
PREX2	47972_r_at
PREX2	
BUB1P1	
ZNF488	52376_s_at
ZMYND10-AS1	
SALL4P5	
RBM27	47777_at
RBM27	53954_r_at
RBM27	
ILF2P1	
ITGA3	
PDE12	
DUX4L22	
LRRTM4-AS1	
DCD	
DUX4L13	
RASSF1-AS1	
DLEC1P1	
ELOBP3	
RPS26P39	
CCDC172	
SIX2	
RNF207	
MIR7-1	
HNRNPK-AS1	
MLECP1	
SETBP1-DT	
MIR4319	
NF2	53097_at
NF2	
LINC01815	
RGS10	
PBRM1	
SIX3	
	47262_at
TESK1	
C18orf15	
RPL19P1	
LDLRAD4-AS1	
CPXM1	
TPT1P11	
MIR5190	
TUBB8P4	
BTBD7P2	
MRPL35P3	
SLC35F6	52936_at
SLC35F6	
MIR3663HG	
SNX18	
MIR4526	
RPAP3	43983_at
RPAP3	52789_at
RPAP3	
NRG3	59606_at
NRG3	
FAM210A	57688_at
FAM210A	51019_at
FAM210A	
SDK1-AS1	
UNCX	
LINC02810	
FTH1P1	
PAX7	
GET4	
C20orf141	47454_at
GTF2H2B	
TMEM239	
IFITM3P9	
PCED1A	44637_at
PCED1A	
RN7SL362P	
RPL21P30	
RNMT	
POLE4	
VAX1	
UGT2B7	
MIR4667	
XRCC6P1	
RMRP	
EGR4	
INPP5F	47043_at
INPP5F	
CCDC107	
EXTL1	
KRT126P	
SNORA28	51379_at
LINC02279	
FUNDC2P2	
MIR3173	
CLMN	
INTS1	
KRT76	
COLEC10	
REG3G	47425_at
REG3G	
CASZ1	
MTND2P17	
GSX2	
GSX2	50782_at
CDK5P1	
MED23	46975_at
MED23	44525_at
MED23	44894_at
MED23	
COMMD4	
MYC	
ARHGEF39	
RPS3P6	
GLYCAM1	
VPS16	44684_at
VPS16	
MTND5P4	
ETNK1-DT	
	49822_at
ZNF970P	
SSBL3P	
LINC02378	
ADH6	
GAPDHP44	
NF1P12	
LINC02448	
LINC02461	
CARS1P2	
MIR30DHG	59577_at
RN7SL22P	
TBC1D31	
TBC1D31	47694_at
TPM2	
CPNE8	
REG1A	
PDCL2	
PPP2R1B	
PPP2R1B	56320_at
HNRNPA3P7	
AGMAT	56904_g_at
AGMAT	56899_at
LINC02292	
THG1L	
CEND1P1	
EMILIN2	51628_at
SMARCE1	
SMARCE1	47399_at
CHORDC1P4	
ADAMTS3	
TAF9BP2	
GEMIN6	58220_at
CWF19L1	54974_at
CWF19L1	44799_at
CWF19L1	
FAAP20	47937_at
FAAP20	
SNRPCP4	
RADIL	
RNU7-25P	
MYL12A	
LINC02280	
MIR4710	
SIVA1	43422_at
SIVA1	45369_at
SIVA1	
LINC01809	
SMIM7P1	
SEPTIN14P5	
LINC01126	
CLEC4F	
LINC02103	
GJD4	
MTCO1P24	
PELO	
TRUB1	49436_at
TRUB1	
EIF2AK1	
RPL23AP59	
PANK3	44073_at
PANK3	
ADD3	
ADD3	57212_at
ASB3	
ASB3	55725_at
ZBTB42	
RNU4-22P	
JAKMIP2	46857_at
JAKMIP2	
AQP5	
MANBAL	46211_at
MANBAL	
MYL12-AS1	
TNFAIP8L3	
MYL12B	
SLC9B2	
SLC9B2	49597_r_at
SLC9B2	48280_at
ZC3H14	
SOX5-AS1	
DNALI1	59123_at
DNALI1	
SCAMP2	56381_at
SCAMP2	45568_s_at
SCAMP2	
TCF15	
BCAS4	
RPL22P16	
CELA1	
RRAGC	52905_at
RRAGC	
RRAGC	42342_r_at
RNU6-857P	
ZFAND2A	
DSC3	47119_at
DSC3	
TLN1	45517_s_at
TLN1	
SPATA25	
DBNDD2	57241_at
RPL14P1	
HSPD1P4	
SPCS2P4	
GRIK3	46642_at
GRIK3	
LINC02840	
TFAMP2	
UNC93B2	
USP2-AS1	
PFKM	
ALG1L5P	
TBC1D32	57442_at
TBC1D32	
MIOS	59487_at
MIOS	
DSC1	
MTND5P13	
FTLP10	
MTND6P7	
LINC01217	
TMPRSS5	45621_at
TMPRSS5	
DNMT3AP1	
TADA2B	
TADA2B	46639_at
EPAS1	
PLA2G2D	
ATP5F1EP1	
SNUPN	
PARM1	54033_at
YRDC	
C20orf204	57289_at
OR7E59P	
TRIB3	
TRIB3	51141_at
TACR3	
HNRNPFP1	
CD24P1	
GUCA2B	
DSG1	
GSTCD-AS1	
PRKG2-AS1	
SRMS	
PER3P1	
CDS1	53048_at
CDS1	
MIR6852	
CREB3	
MEOX2	
DUSP15	
DUSP15	47440_at
CAMKMT	
CAMKMT	50740_at
	52228_at
HSPA8P8	
WASHC5-AS1	
ZFPM2	
ZFPM2	49982_at
RNU6-167P	
PSMA8	
MIR6853	
GBA2	
PABPC1P7	
CPXM2	
CPXM2	43919_at
CPXM2	54499_at
FOXK1	
RAB11FIP5	
BANK1	
C7orf50	57125_at
C7orf50	
HSPA5P1	
LHFPL2	
RPA3P2	
TAAR6	
LINC02523	
RPSAP74	
FKBP1C	
	46466_at
PSMB2	44267_at
PSMB2	52297_at
PSMB2	
LINC02237	
PLN	
MAL2-AS1	
MAN1A1	50413_at
WDR72	47110_at
WDR72	
LINC01608	
ZHX3	
STK10	
ANAPC1P2	
PPP4R1	
GPR158	44214_at
GPR158	
FTH1P26	
HIVEP2-DT	
GOPC	45322_at
ADD2	
ADD2	47898_at
TTYH3	46702_at
TTYH3	
CASP9	
IMPDH1P6	
SQLE	
RGP1	
DNMBP	
LAPTM4BP2	
PPIAP69	
MACROD2	
MSMP	
SMARCC1	
PCBD2	
SPAG8	
CDK19	
ACSL6-AS1	
MTMR12	55653_at
MTMR12	
ELMOD1	
ELMOD1	47031_at
LINC01299	
PPIAP31	
SDC2	
MMS19	
SCAPER	
DLGAP4	
DDI2	43537_at
DDI2	
HINT2	54112_at
ZFAND2A-DT	
CYP3A54P	
RAD17P1	
UQCRH	
MAP3K4-AS1	45461_at
DSCAML1	
FILNC1	55834_at
SUN1	51052_at
SUN1	
	54112_at
TMEM8B	
TMEM8B	47521_at
LMBRD1	
MIR3659HG	
NFATC1	
RPS29P6	
CRTAP	59073_at
CRTAP	48507_at
CRTAP	58018_at
CRTAP	
SELENOWP1	
RAB40C	
RAB40C	58378_at
GPR199P	
PKHD1L1	
THRAP3	57784_s_at
THRAP3	47526_at
THRAP3	
HNRNPA1P12	
RPL35AP17	
TMPRSS11GP	
DPYSL3	
LINC02040	
	49086_at
RPEP4	
CABP7-DT	
CABP7	
IGBP1P5	
DDX3P3	
GPAT3	
GPAT3	52883_at
CNTN4	
CNTN4	47555_at
ZMAT5	
TASL	
LZTS3	
CKS1BP6	
FTLP2	
GK-IT1	
GK-AS1	
TAB3-AS1	
TAB3-AS2	
PCYT1B	
MIR3677HG	
UQCR10	
TMEM74B	
FLYWCH2	
FAM221B	
PTPRA	
CASTOR1	52049_at
CASTOR1	
NHLRC4	
OR13E1P	
NDUFA5P4	
HRCT1	50135_at
SPAAR	
HNRNPA1P56	
C4orf46P1	
H2BP7	
WFIKKN1	58448_at
WFIKKN1	
PCYT1B-AS1	
PGAM1P2	
OR2S2	
POLA1	
YBX1P10	
LNCARSR	
THAP6	
THAP6	45678_at
CHCHD2P9	
MLLT3	
RNU4-92P	
MPPE1P1	
LSM11	43457_at
TTC8	
FAM234A	
FAM234A	45784_at
FAM234A	43799_s_at
EFCAB9	
AFF4	43728_at
AFF4	46059_at
AFF4	52929_at
AFF4	
KCMF1	
KCMF1	45811_at
	54467_at
C1orf122	51134_at
	52049_at
CHIC2	
GRHL2	
GRHL2	54575_at
LINC01654	
EPHA10	
H3P38	
HYKK	47027_at
BCL11A	
BCL11A	49862_at
BCL11A	42803_at
LINC01216	
CISD2	
MIR4473	
RNU4-26P	
MIR4474	
RPL7AP48	
FOCAD-AS1	
MIR491	
SNORA30B	
DNAJC17	
EXD3	
TBC1D10A	
MTND5P5	
H2AZ1	
MARCKS	48081_at
HYAL2	
SMPDL3A	
HOXB8	
RHPN1	
LINC00671	
GAST	
FHL3	53162_at
FHL3	
ALG1L3P	
MRPL1	
SCARNA23	
EEF1B2P3	
ARX	58068_at
ARX	
RAD21L1	
COX6B1P2	
NDUFS5P1	
HECA	54047_at
UTP18	
RPL7AP23	
PAFAH1B2P1	
RN7SL91P	
WASH6P	
PPP1R14BP5	
NPM1P36	
NACAP7	
SPATA12	
TRAPPC3L	
PRICKLE2-AS3	
OSTCP1	
ANKK1	
LINC00251	
SLC18B1	51142_at
SLC18B1	
KRT8P4	
ABHD5	56232_at
ABHD5	50722_at
ABHD5	44987_at
ABHD5	
LACTB2	
ARHGEF17	
RHBDL2	
TMSB10	43359_f_at
PM20D2	
MTCO3P23	
KMT5AP2	
ZFX-AS1	
PNRC1-DT	
MTATP8P2	
RPS26P58	
NOTO	
TBCK	
TBCK	52221_at
RPL7P29	
AFAP1L1	
AFAP1L1	46590_at
CYCSP55	
INF2	
INF2	57413_at
TNFRSF21	54011_at
TNFRSF21	43393_at
DRD5P1	
RPL37P10	
RPL12P18	
LYARP1	
ARHGEF9	
LINC01293	
ZNF831	
ARC	
USP3	
RPL12P19	
HMGB1P31	
INPP5B	
SUCLA2P2	
CBFA2T2	
RPL32P4	
ENTPD8	
TRAM1	
PLGLB2	
SUMO2P17	
SMIM36	
ALDH8A1	48371_at
ALDH8A1	
TBC1D3P1-DHX40P1	
MARCHF10-DT	
SF3A1	
GPATCH11P1	
RPL26P13	
MRPL19	
MRPL19	52689_at
LINC01482	
CTDSPL	
RPL23AP74	
TUBD1	
MIR7114	
PNPLA7	48322_at
PNPLA7	
LINC02732	
YIPF5	46758_at
YIPF5	50731_at
YIPF5	
LINC02698	
SMARCE1P1	
FAM183A	
RNF169	49445_at
RNF169	
LY6D	
RNGTT	
LSM3P3	
ARL3	
PAIP2B	
ZMYM4	
NCOA2	
UVRAG	
FABP1	
SMAGP	
HPSE2	
HNRNPA1P13	
SEPHS2P1	
PGAM5P1	
RNF215	
EVA1A-AS	
MCC	49506_at
MCC	49502_i_at
MCC	49504_r_at
MCC	
ANKRD11P1	
HNRNPA1P57	
ZNF863P	
HOXC4	
HOXC4	51801_at
MRPL41	58579_s_at
NCAPH	
DPH7	44107_at
DPH7	49990_at
DPH7	
KRT125P	
KLF17P1	
OR5BK1P	
BTBD10P1	
ENO4	
RSL24D1P5	
SFMBT1	
RESF1	50352_at
RESF1	
IQCE	
ZNF236	47571_at
ZNF236	48250_at
ZNF236	
SEC14L2	
SEC14L2	42584_at
OIT3	
TG	
MTCYBP36	
OGFRL1	53302_r_at
OGFRL1	
KIF2B	
RPL32P16	
PPIAP19	
HOXB-AS3	
LINC02646	
BTF3P10	
KRT19P1	
IL22	
MEMO1P2	
AXIN1	
FTH1P16	
MTCO3P31	
