hgnc_symbol	affy_hc_g110
MAP2K5	1698_g_at
MAP2K5	1722_at
MAP2K5	
RPL7AP34	
RPL31P28	
LINC02857	
SGO1	
NCOA7	
PBX3	
KRT8P32	
MTCO3P42	
CYP4F24P	
RBM47	
BOLA3P3	
ITPRIP-AS1	
PJA2	
AGAP9	
CYP4F12	
GUSBP3	
PGAM1	
RCC2P6	
FABP5P7	
SCGB1D1	
RPS17P2	
FCHO2	
BCAP31	
ZADH2	
ARHGEF7	
CSTF3-DT	
CDK8P1	
RPL21P67	
ANKRD29	
SYT7	
CYP26A1	
MTRES1	
PIK3CDP1	
WDR35-DT	
NTSR2	
MYMX	
RPL34P20	
ZPR1P1	
PRSS35	
LINC00954	
KRASP1	
FAM13C	
TREML3P	
CLVS2	
LINC01538	
TCFL5	
ATAD3B	
LINC01894	
LINC01541	
HSPA8P11	
APOB	261_s_at
APOB	
ENTR1P1	
PRR13P7	
PSAPL1	
RIDA	
RPS10P27	
RELL1	
BECN1P2	
NFKBIE	
SLC25A51P2	
NFE2L3P1	
DPH3P1	
RN7SKP72	
ARF4P2	
RNU6-349P	
ABCD1	
RN7SL282P	
RN7SL50P	
PTGER1	
MIR4317	
RN7SL39P	
DIDO1	
MIR6718	
RNU6-831P	
QSOX2	
RNU6-916P	
RNU2-27P	
RNU6-903P	
MIR7153	
RNU6ATAC20P	
RNU6-1032P	
RN7SL745P	
IGSF5	
MIR4741	
ILVBL-AS1	
GP1BB	
RNU6-702P	
OR7A11P	
RNU6-721P	
MTND4LP5	
RN7SL97P	
RNU6-1289P	
MIR302F	
MIR8057	
RNU6-408P	
TRDN	
RNU5A-6P	
RNA5SP452	
GNB1L	
RAB8A	
RNU6-435P	
APC	
APC	1912_s_at
MIR320C2	
RNU6-316P	
MTND3P24	
RPS29P11	
RNU6-1050P	
MIR3975	
MIR3929	
MIR4318	
MIR924	
MIR5583-2	
MIR5583-1	
RNU6-1242P	
RN7SKP182	
RNA5SP454	
RNA5SP455	
MIR187	
MIR4527	
RNU6-706P	
GRIK1	
RNU6-708P	
MIR4528	
RNU6-737P	
PLXNB3-AS1	
RNU6-116P	
RN7SL342P	
PLXNB3	
WDR19	
RNA5SP456	
RNU4-17P	
RNU6-567P	
MIR5011	
RNU6-142P	
RNU6-1037P	
RN7SL705P	
RN7SL795P	
RNA5SP460	
MIR548AV	
POLR2K	
RN7SL401P	
RNU6-39P	
MTND1P23	
RPL7P7	
MTCO3P12	
DDX11L17	
RNU6-655P	
MAPKAP1	
RNA5SP461	
RNU6-346P	
LINC01895	
PRDM16	
RPL31P59	
IGLJCOR18	
RPL21P127	
BOD1P1	
TRIM51	
REXO1L10P	
WWP1	784_g_at
WWP1	783_at
WWP1	
PIAS2	
SMAP1	
RPL29P23	
SLC5A12	
RPL7AP70	
RTL10	
TPM4	
LINC02891	
SUMO2P10	
RTN4R	
LINC00690	
SRGAP3-AS2	
MIR1286	
DGCR6L	
SRPK3	
HSPA12B	
RPS25P3	
LRRFIP2	
OR5BC1P	
SCGB1A1	
TXNRD2	
HADHA	
RPL5P19	
RPS4XP9	
HDHD2	
TRIQK	
ELOVL4	
MS4A8	
SAMD8	
EEF1A1P36	
VGLL2	
PGAP3	
MRPS15P1	
KRT8P50	
B3GALT5	
CNOT6LP1	
RAD1P1	
BRD7P3	
RPL17P36	
HNRNPA3P11	
SLC25A5P7	
MTND2P28	
AJUBA	
C20orf27	
RPL36AP45	
NIFKP4	
ITPRIP	
EIF5A2P1	
REV3L	
ADAMTS7	
PEX10	
LINC02494	
HS3ST1	
LINC01436	
CFAP58	
ZNF718	
STARD4-AS1	
OR10V2P	
HNRNPRP2	
FABP5P5	
MRPL49P1	
RPL7AP58	
RPL6P15	
DMXL1-DT	
LINC01679	
E2F8	
MTCO2P22	
LINC01694	
PGAM1P1	
RPS3AP20	
AFF4-DT	
LINC00158	
MEGF10	
DNA2	
IER3IP1	
LINC02278	
LINC02364	
AJUBA-DT	
RNU6-1131P	
MIR155HG	
SKOR2	
HMGN1P11	
KRT18P25	
LINC02484	
C14orf93	
MCM3AP	
TAPT1-AS1	
WIPF2	
ZAR1	
LINC02846	
TGIF1	
MTCO1P12	
MTATP6P30	
ARF4P1	
SSR4	
PDCL	
SPEF1	
HSP90AB4P	
PAK6-AS1	
LINC02283	
SKI	1918_at
SKI	
ZNF519P4	
LINC02271	
TSPAN18	
UNC93B7	
LINC02616	
CHCHD4P2	
WBP1LP6	
MTND4LP22	
HSDL2	
LINC01345	
CENPB	
EEF1DP6	
PSMA4	1449_at
PSMA4	1450_g_at
PSMA4	
PEX14	
LINC01730	
RAC1P2	2050_s_at
GABRB1	
AP5S1	
LINC02850	
MIR378D2HG	
DCDC2C	
RPL34P18	
E2F5	1044_s_at
E2F5	1639_s_at
E2F5	
OR7E35P	
LINC01646	
MAVS	
LINC01810	
CORIN	
SOX11	
LINC01777	
NPM1P48	
CYCSP45	
COTL1P2	
SRD5A2	565_at
GJD3-AS1	
KRT16P5	
ILVBL	
L1CAM	
TNC	
AKAP10	
OSR1	
ANXA2P3	769_s_at
EEF1G	1676_s_at
EEF1G	
LINC01435	
NUTF2P8	
MTATP8P1	
MTCO2P12	
LINC00276	
LINC02782	
TTC32	
MIR103A2	
MIR103B2	
SIGLEC1	
DPYSL5	
TAF4B	
PKD2L1	
RALYL	
NORAD	
PSMB5	
NELL1	
HMGB3P2	
CDH12P3	
EPB41L1	
CSPG4BP	
CSF2	1400_at
CSF2	1401_g_at
GJA1	2018_at
PSMB11	
C14orf119	
STX7	
LMLN2	
YBEY	
KRT18P42	
HOMEZ	
CYP4F8	
LINC02624	
PPIAP39	
LINC02626	
H3P37	
TMEM26	
GRAMD2B	
PPP1R3E	
CDK8	1189_at
CDK8	
SPSB1	
RPL39P18	
PMAIP1	
IQSEC1	
DSG4	
EFS	
RPL35AP18	
CCNY	
MTFR2	
UFM1P3	
CYP4F44P	
LINC01419	
KCNV1	
C21orf58	
HES3	
IL25	
LINC02599	
SNX33P1	
EFR3B	
OR7A3P	
UQCRB	
PGLYRP2	
CMTM5	
LINC02534	
RPL7AP35	
KRT18P22	
ENPP4	
SLC2A5	
NUS1	
APOBEC1	
ZNF627	
SENP6	
DSG3	
CLEC7A	
ZNF333	
PDS5A	
DSG2-AS1	
RN7SKP44	
RPS3AP44	
TTR	
CFAP97D2	
CDC16	
SPACA3	
MTCYBP20	
GAPDHP30	
LAPTM4B	
KRT8P18	
CDH2	
CDH2	2053_at
CDH2	2054_g_at
FKBP1AP2	
BTF3P15	
IMPDH1P8	
DENND10	
MYH7	
LINC02781	
SAP18P3	
PP2D1	
LINC02033	
ATP2B2-IT2	
RBMS3-AS1	
HINT2P1	
RPL18AP2	
COL5A1-AS1	
CMTM6	
DIP2A	
RPL23	
VPS13A-AS1	
PRRX2-AS1	
RORB-AS1	
ROR2	
ROR2	212_at
MRPS36P1	
RBMS3-AS3	
KLF2-DT	
MTCYBP45	
LINC01855	
FANCD2P2	
LINC01030	
CIB3	
BRIX1P1	
	1676_s_at
HSPE1P14	
MAST4-IT1	
MOV10L1	
NKX6-3	
TRIM23	
RPL10AP3	
ZNF317P1	
OR51R1P	
CHRNB3	
SRD5A3P1	
L1CAM-AS1	
LSM3	
DNM1P34	
IMMP1L	
CPLX3	
ENO1	2035_s_at
ENO1	
RENBP	
GOLGA6A	
CACUL1	
OCEL1	
MTND2P38	
LINC01252	
GREB1	
PPP1R1B	
RPL30-AS1	
CLXN	
SYN2	
AAR2	
GKAP1	
FRAT2	
RPL19P16	
CBLIF	
OTUD4P1	
RAB11FIP2	
HNRNPABP1	
LINC00937	
HCFC1	
MTCYBP16	
LINC02240	
LINC01507	
RPSAP51	
GOLGA1	
ZFHX2-AS1	
PRB2	
DEFB132	
CLOCK	764_s_at
CLOCK	
SRSF3P2	
RPS8P4	
RPL12P26	
HMX3	
OR5D16	
UBE2HP1	
HCN1	
C20orf96	
RPS17P5	
SIM1-AS1	
LINC02842	
CD2AP	
THTPA	
SCGB2A1	
LINC02598	
FHIP2A	
TSPYL5	
ABHD8	
A2ML1	
ZCCHC3	
FIBIN	
NRSN2-AS1	
NRSN2	
SCGB1D4	
KCNS2	
OR5B19P	
RPL23AP75	
LINC02687	
AP1G2	
PRPF19	
MRPS35P2	
C5orf64-AS1	
DYM-AS1	
MIR4744	
TBC1D20	
CDO1	
PRR13P4	
CYP4F9P	
RPL17-C18orf32	
MIR548AR	
MIR4502	
LRRCC1	
UPF3A	
UBE2E1-AS1	
CYCSP12	
DUX4L24	
EPM2AIP1	
HSPE1P28	
LDHAP5	
CDRT15L2	
FAM53B	
ZNF385D-AS2	
CAMSAP1	
LINC00620	
RAB9BP1	161_at
HCFC1-AS1	
MIR3936HG	
TMEM187	
FBXL4	
EPS15L1	
PRADC1P1	
MRPS21P6	
LINC02681	
MIR3202-1	
MIR3202-2	
MIR718	
RNU6-934P	
LINC01980	
NANOGNBP3	
HMGN1P15	
RPL21P132	
RPL26P29	
XIAPP1	
FAM24B	
H3P18	
TIMM8A	
LINC01946	
RPS16P2	
MIR1539	
SNORD58C	
SNORD58A	
LINC01822	
SNORD58B	
NOS2P3	
SRP72P1	
LINC02837	
EGFLAM	
LIPG	
GEN1	
GJD3	
RPL36A	
FBXL20	
R3HDM2P2	
UBE2J1	
PRLHR	
GRIP2	
RPS26P42	
BTBD16	
CLCP2	
CSTF3	
CHAMP1	
RPL36A-HNRNPH2	
ARMC2	
HNRNPH2	
VSNL1	
PPIAP90	
LINC01054	
RPL23AP97	
OAT	
LINC00539	
CCNQ	
CSNK2A1	594_s_at
CSNK2A1	
CYP7A1	
ZDHHC20	
DYM	
LINC00598	
LINC01616	
MTCO2P4	
COX20P1	
	1002_f_at
ADAM3A	
RPS13P4	
CKAP5	
LINC01985	
LINC01866	
MGMT	
MGMT	2052_g_at
MGMT	2051_at
LINC02923	
CRTC1P1	
GRM7-AS2	
RFC3P1	
PAICSP2	
HACE1	
COL5A1	
ZNF385D-AS1	
MRFAP1P1	
CYP1B1	
CYP1B1	859_at
LINC00354	
SFXN2	
KRT18P48	
SLC6A8	
UBE2E2	
LINC00391	
LINC00551	
DIP2A-IT1	
RNU6-396P	
ACOX3	
SRSF10P1	
SOX21-AS1	
RNU1-46P	
PLEKHM2	
MEX3C	
LINC00571	
TEX26-AS1	
LDAH	
LINC01929	
RNA5SP459	
LINC01986	
STYK1	
DNAJC3-DT	
TUSC8	
PANX2	
TCF4	
RB1-DT	
OBI1-AS1	
LRRC3B-AS1	
KAT2B	1012_at
KAT2B	
MTCYBP22	
HSPE1P10	
NUTF2P7	
RNU1-56P	
DTWD2	
SOCS5P4	
SNX12	
TRABD	
MTG1	
MIR4500HG	
BCAT1	
MIEN1	
CBX3P3	
TMEM251P1	
LINC02216	
LINC01055	
BCL9P1	
TPTE2P1	
KLHL3	
UBAC2-AS1	
FBXO47	
FOXO4	
TPT1-AS1	
CMC1	
CXorf65	
MATN3	340_at
MATN3	
FKBP10	
FRG2B	
GJB1	
HSPA8P18	
IKZF5	
THRAP3P1	
CA6	
HS1BP3	
RDH10-AS1	
MIR98	
MIRLET7F2	
TRABD-AS1	
RLIM	
SELENOO-AS1	
TUBGCP6	
RPL12P27	
ATP2B2	
RAD54B	
WBP1L	
ITGA2-AS1	
NCOA7-AS1	
PABPC1P3	
KATNBL1P4	
LYPLA1P3	
RNU6-330P	
TENT5A	
NEXMIF	
TSSK1B	
SLC25A18P1	
DUX4L28	
ASS1P9	
BCCIP	
GUSBP19	
PA2G4P5	
RAP1BP3	
RPSAP61	256_s_at
RN7SL291P	
RPL23AP48	
LINC02214	
SLC25A6P6	
DUSP21	
ATAD2B	
FAM135A-AS1	
MTND3P19	
DIPK2B	
BVES	
EPB41L4A	
AP1G2-AS1	
SLC6A4	
DLEU2	
RPL22P3	
NMNAT1	
LINC00891	
KLRK1	
CT45A11P	
GAPDHP67	
E2F6P4	
KRT18P49	
FRMPD3-AS1	
PRPS1	
UBR5	
HDAC10	
MTATP6P1	
MFFP1	
ULK3	
LINC02501	
PGAM1P11	
BTF3L4P3	
RPL22P13	
NTAN1P1	
CCDC27	
INPP5A	
FAM229B	
CENPC	579_at
CENPC	
SOGA3	
SUGT1-DT	
FGF14-AS2	
SLC25A5P2	
SLC25A39P2	
CHD5	
RPL37P11	
HIGD1AP8	
LINC00621	
PCCA-DT	
SRBD1	
STK38L	
CNTF	
MIPEPP3	
LRP4	
SMIM2-AS1	
AR	1577_at
AR	1578_g_at
AR	
GZMAP1	
FAM184A	
FGF10-AS1	
LINC00458	
TRIM36-IT1	
MSNP1	
CKAP2-DT	
LINC00545	
NDFIP2-AS1	
LINC01068	
RAD50	
RAD50	1533_at
NDFIP2	
CISD1P1	
SLC15A5	
CAPN13	
LINC00905	
RORB	
GYS2	
LINC01153	
TRAJ38	
CHST15	
SCGB2A2	
TCL1A	
PCDH19	
METTL8P1	
LINC02353	
PTPN3	1458_at
PTPN3	
LINC01913	
TBC1D3P5	
BTF3P6	
MTCO3P28	
METTL15	
TECRL	
SON	
LINC01841	
PLVAP	
MGST1	
LTBP1	1495_at
LTBP1	
DOCK9-AS1	
MSL1	
RPL7L1P12	
RNU6-83P	
DOCK9-DT	
RPS6P23	
GAPDHP22	
DOCK9	
BMP15	
TXNP1	
GAGE2E	
ARL5AP2	
OR7A15P	
CASP14	
LINC00474	
DISP3	
TACC2	
MELK	
LINC02483	
SNX18P24	
BDNF	1088_at
GAGE12B	
VDAC1P2	
SALL1P1	
PAGE1	
ANKLE1	
RPS27P22	
RPL21P44	
CLEC6A	
EXOC5P1	
LINC02360	
PAGE4	
LDHAP1	
SRIP1	
THAP12P9	
CDRT15P2	
RARA-AS1	
UGT2B24P	
DPPA3	
MIR2114	
XRCC6P2	
RPS23P3	
RPL7P56	
RANP4	
RAB28P5	
RARA	
RARA	1337_s_at
FIP1L1	
GNAI2P1	
RBMX	
EEF1A1P16	
LDLRAD3	
SUPT4H1P2	
TIMM17BP1	
SLCO1B7	
PATL1-DT	
CTBP2P6	
LRRC34P1	
MRPL16	
LINC02406	
KNOP1P1	
SYT10	
OR5L1	
CCDC86	
CSPG4	110_at
NPM1P35	
LGR4-AS1	
RPL22P23	
MAN2A1-DT	
SRRM1P3	
GPR101	
LINC01033	
TCEAL3-AS1	
TCEAL1	
LINC00301	
CNEP1R1P1	
C15orf39	
PCBP2P3	
EPS8	1467_at
EPS8	
LINC02865	
RPSAP37	
MORF4L2	
RPEP1	
VTA1	
MTCO2P24	
OR1AB1P	
AP3S1	
OR10B1P	
MS4A10	
RFXANK	
ATP5MGP8	
NEU3	
LIPC	
MIR6501	
DONSON	
FCF1P10	
NT5DC1	
GRM7-AS3	
TMEM51	
LIN7C	
MORF4L2-AS1	
TMEM31	
XYLB	
ARRDC3	
SLC25A53	
PLP2	
TESMIN	
WASH9P	
TPD52L1	
PRICKLE3	
LIMCH1	
TTLL10	
SNORD3B-2	
CCR7	1097_s_at
SLC25A46	
KRT8P34	
SYT12	
COX6CP11	
ALKBH1	
SYP-AS1	
EYA1	
CACNA1F	
STOML1	
FBXO42	
RPL21P10	
ZMYND19P1	
SLIRP	
ALDH4A1	
CAPN14	
SLC25A1P1	
MAPK12	984_g_at
MAPK12	
CSNK1A1P3	
PSMA2P1	
MUC15	
LMNB1-DT	
RPL37P25	
CCT7P2	
LINC01848	
SEPTIN7P10	
LMNB1	
ADCK1	
RPL36AP14	
IL10RB	1569_r_at
IL10RB	
OR10H4	
PLEKHB1	
SLC52A3	
MSH2	861_g_at
MSH2	860_at
MSH2	
GTPBP3	
ARFGEF2	
INIP	
RERE	
ETV4	2084_s_at
ETV4	
CNTN6	
AP4E1	
LINC02914	
NREP	
TMEM151B	
SNRPGP1	
SAV1	
RPL32P15	
RPL21P66	
PSMC1P8	
ADGRF1	
RN7SL452P	
ZFP64P1	
EHMT1	
PRICKLE1	
PYGL	
MAPK11	1010_at
MAPK11	
TTC3-AS1	
DSCR9	
RN7SL678P	
VPS26C	
HSPB1P2	
CCDC22	
TRMT11	
TTC3	
LINC02568	
FAM210B	
MYRIP	
AURKA	
ATP8B4	
ABHD12B	
C22orf39	
PPP1R3F	
TILRLS	
LINC02242	
EPB41L4A-DT	
ZNF182	
IL9	
MEI1	
KCNK17	
PNMT	
ANO8	
ZNF630	
CLCN6	
LASP1	
MIR583HG	
TGFBI	1385_at
TGFBI	
COL21A1	
DLST	
GDF7	
BNIP3P18	
SREBF2-AS1	
XDH	
SREBF2	
PARP11	
LINC02720	
CDK5R1	799_at
CDK5R1	800_g_at
ZNF630-AS1	
SSX6P	
FAM32A	
UBTFL10	
MSANTD3P1	
FGF3	1855_at
ZSWIM5P2	
RNU6-707P	
SSXP3	
S100A11P5	
RNA5SP503	
S100A11P7	
S100A11P6	
TRIM53BP	
	2037_s_at
OR2AT2P	
CSTF2	
NPM1P50	
LINC02748	
MS4A19P	
VAV2	1704_at
VAV2	
GSDMA	
GOLGA6GP	
POLD3	
BABAM1	
MAP1A	
TUFMP1	
LINC00672	
CELA2A	
CRACR2A	
ORMDL3	
LIPC-AS1	
LOXL1	
FTH1P6	
ITGB2	
SATL1	
PRKCE	
PRKCE	417_at
RPS6KL1	
BHMT2	
IGDCC4	
CELA2B	
UBQLN2	
SLITRK2	
GTF2IP6	
HSPA8P5	
MRPS18CP4	
P3H4	
PRRG1	
MIR33A	
TNFRSF13C	
MIR378I	
RERG	
CENPM	
DNAJC5B	
SMIM32	
EDIL3	
NDUFB10P1	
LINC02204	
RER1	
RFTN1	
PRPS2	
BTF3P1	
TUBB8P5	
PTDSS1	
PGF	793_at
PGF	
KLRK1-AS1	
PHAX	
DERA	
LMAN1L	
LHCGR	
TNS4	
NIM1K	
SMIM45	
WBP2NL	
TMEM250	
TAF1D	
ATRX	818_s_at
ATRX	
SETX	
KRT18P45	
COPRS	
LINC01340	
LINC02161	
RNF138P1	
MTND6P22	
RIOK2	
EIF2B2	
SLC25A5P1	
NAGA	
MTND5P40	
GPATCH8	
MNS1	
LINC01884	
LINC01318	
LINC00211	
ZFYVE9P2	
RPL11P1	
KCNG3	
LINC02468	
NPM1P52	
REXO1L9P	
PTGES	
RPL30P10	
TNFRSF11B	
MLH3	
GJA1P1	
TAF11L14	
GALK2	
RMDN2-AS1	
TSSK6	
TTF1	
CMTM8	
NDUFA13	
IRX1	
STRN	
CSTF1	
SRSF6P2	
USP32P3	1614_s_at
USP32P3	
RPS27AP11	
PRR16	
LINC02880	
CHCHD4	
GUSBP16	
AOC3	
TPT1P5	
RPS26P6	
ERRFI1-DT	
LECT2	
HBS1L	
SUMO2P18	
PHETA2	
NASPP1	
SDCBPP2	
NCAN	
LINC02247	
BRD3OS	
GRM7	
LINC02847	
SDR16C6P	
SNORD13P1	
CCDC134	
VPS13D	
LINC01288	
PICALM	
SNAI2	
LINC02661	
NPAP1P4	
LIX1-AS1	
HABP2	742_at
HABP2	
RALGPS1	
FAM83G	
TICAM2-AS1	
CENPA	527_at
CENPA	
RNU7-167P	
HMGXB4	
RPS12P15	
CDH6	
CDH6	1620_at
MTBP	
PCED1B	
RPL39P	
RTF2	
SUGP1	
RPS27P18	
KCNK18	
NT5C3B	
NKX1-2	
LHPP	
B4GALNT3	
RNU6-689P	
DBIL5P2	
ACYP1	
FBXL12P1	
MEIS1-AS2	
HOMER1	
EFEMP1	
RPL31P41	
LINC01609	
ZC2HC1C	
DHX32	
RPSAP48	
MTERF3	
HIF1AP1	
LINC01547	
TMED10	
LINC02386	
MIR3909	
MIR6069	
MCM5	
MCM5	982_at
SLC38A4	
KRTAP26-1	
KRTAP27-1	
KRTAP13-6P	
KRTAP13-2	
MIR4327	
KRTAP13-1	
COX6CP10	
KRTAP13-5P	
KRTAP15-1	
RNU4ATAC14P	
KRTAP19-1	
KRTAP19-2	
SERPINA4	
TEX36-AS1	
KRTAP19-3	
FGD5	
KRTAP19-4	
KRTAP19-5	
HTRA1	719_g_at
HTRA1	718_at
KRTAP19-9P	
KRTAP19-10P	
KRTAP19-11P	
H3P23	
KRTAP19-6	
KRTAP19-7	
KRTAP22-2	
KRTAP6-3	
FSTL4	
KRTAP22-1	
KRTAP20-1	
KRTAP20-4	
KRTAP20-2	
KRTAP20-3	
KRTAP21-3	
KRTAP21-4P	
KRTAP21-2	
KRTAP21-1	
KRTAP23-1	
KRTAP13-3	
RNU6-426P	
VDAC2P1	
RPS26P5	
SNORD74B	
CAMSAP1-DT	
MIR99A	
MIRLET7C	
MIR125B2	
RNU1-98P	
MVB12B	
TIAM1	
PPIAP85	
DSCC1	
SERPINA5	
EGLN3P1	
ETFBKMT	
FAM209A	
REXO1L2P	
MRPL13	
FAM209B	
LINC02147	
CASS4	
EGFLAM-AS4	
LSM6P2	
LINC01455	
FCN2	
THBS4	
THBS4	103_at
AMN1	
FSHR	562_g_at
FSHR	561_at
FSHR	
LINC01613	
CHRNA3	
SNX30-DT	
BORCS8-MEF2B	
NDUFAF5	
PAPPA	
RRAGB	
GUSBP14	
MTND1P5	
MKI67	418_at
MKI67	419_at
MKI67	
HMOX1	
CCN3	
SERPINA3	
NNT	
NRBF2P4	
LINC01414	
TNPO1P3	
GALNT12	
G6PC1	
SUMO2P20	
VSIG1	
TMEM74	
FBXO32	
KIAA0930	
RPS13P3	
RPSAP4	
EHD3	
RPL15P2	
ADIPOR1P2	
SERPINA13P	
TSPAN7	
CNIH1	
STARD3	
RASAL3	
ZNFX1	
EIF4A1P3	
PDZD8	
ACTG1P19	
WDR5-DT	
MYO9A	
BAG1	
PAPOLG	
KLRA1P	
DUX4L14	
FAM24A	
TEX36	
MRPL15	
HMGB3P12	
LINC02674	
TCERG1L-AS1	
UBE2E2-DT	
CFP	
EEF1AKMT2	
PDCD6IP	
GMFB	763_at
GMFB	
NANOGNB	
ZFAS1	
LINC02758	
XIAPP2	
SGSM1	
SH3BGR	
FCHSD2	
STRAP	
TM9SF3	
OLFML2A	
DDX3X	826_at
DDX3X	
SBF1P1	
DEPTOR-AS1	
ZNF572	
RPL31P33	
LIN28B	
LYPLA1	
C19orf44	
KRT18P9	
KRT18P24	
FABP7	
SPATA31B1P	
RFC5P1	
SKA2P1	
CDC20P1	
SAMD4A	
CAVIN4	
LINC01509	
HINT3	
LINC02575	
GATD3	
YAP1P3	
KRT18P50	
EEF1A1P42	
LINC02955	
IFNWP15	
SEPTIN7P7	
SNORD12C	
CALHM6-AS1	
IL9RP1	
SNORD12B	
MTND2P8	
SNORD12	
PARD6B	
RRAGD	
CHMP5	
CRB3P1	
NBPF21P	
LINC01797	
PGAM1P6	
PRKCE-AS1	
TMSB4XP6	
PSMD10P1	
ADNP-AS1	
LINC01824	
MOCS3	
RPL12P12	
CCDC184	
NAA20	
RPL7P12	
IFITM3P6	
LINC01883	
ENDOU	
NDUFAB1P1	
OR4F8BP	
GABBR2	
VN1R80P	
CYP4F22	
CRNKL1	
HADHB	
EPB41L2	
ZDHHC16	
RPL7AP74	
LINC01267	
HTR6	
LINC00477	
H3-5	
SUMF1	
GUCD1	
RPL10P17	
RBP7	
RNU6ATAC9P	
MIR4308	
FDPSP3	
YJEFN3	
WDHD1	
GPR157	
ZBTB40	
F2	
INTS13	
KRTAP13-4	
KRTAP6-2	
KRTAP6-1	
CAPN3	
KRT16P3	
AMOTL1	
MEOX1	
ENO1-AS1	
MICOS10-NBL1	
DDX10P2	
HOMER3-AS1	
RPS19P6	
NFYCP2	
RNA5SP279	
MIR4665	
RNU6-1073P	
MIR101-2	
RNU2-47P	
RN7SL98P	
RNU6-246P	
RN7SL123P	
SCARNA8	
RNU6-264P	
MTDHP2	
RNU6-319P	
BNIP3P19	
RN7SL720P	
RNU6-14P	
RN7SKP120	
RN7SL25P	
RN7SL849P	
RMRPP5	
RNU4ATAC15P	
MIR4475	
MIR4540	
MIR4476	
USHBP1	
SPRYD3	
DHX8	
DHX8	744_at
RNU6-677P	
RNA5SP530	
CNN2P6	
RN7SL565P	
MIR4477A	
RN7SL343P	
RNA5SP283	
RN7SL462P	
MTND4LP18	
RNU6-1293P	
RNU2-5P	
RN7SL570P	
RNA5SP285	
OR7E13P	
RNA5SP286	
RN7SKP47	
RNU6-445P	
RN7SL422P	
RN7SKP59	
RNU6-1303P	
RN7SKP242	
RNU4-15P	
RNU2-36P	
RNU4-29P	
NPHP4	
H3P34	
RN7SKP264	
RNU6-1228P	
MIR4290	
MIR3910-1	
TRIM77	
MIR3910-2	
MIR4291	
MIR4289	
RNU6-1160P	
RN7SKP87	
RNU6-996P	
RNU6-329P	
RNU6-492P	
RNA5SP291	
RN7SL659P	
RNU6-1064P	
MIR7702	
RNU6-855P	
RNA5SP293	
MIR3927	
RNU6-432P	
RNY4P18	
RNA5SP294	
OR7E2P	
RN7SL57P	
RNA5SP295	
RN7SL430P	
RBMS3	
MIR147A	
RNU6-710P	
RNU4-82P	
RN7SL302P	
RNU6-1039P	
MIR455	
MIR181A2	
MIR181B2	
CEP295	
NRON	
CACNG2	
RN7SL30P	
MIR3689F	
RNU5D-2P	
RNU6ATAC	
MIR4669	
MIR3689A	
MIR3689C	
MIR3689D1	
MIR3689D2	
RN7SL328P	
MIR3689B	
MIR3689E	
MIR602	
RNU6-785P	
RIN2	
RIN2	1783_at
LINC02402	
RPSAP13	
SLC5A4	
SMOC1	
SLC2A8	
DBX2-AS1	
SLC34A2	
RERG-IT1	
ASB8	
RNF24	
LARGE1	
ZNF486	
FER1L6-AS1	
CASC11	
HEATR4	
TCF7	
MRPS36P3	
ZNF682	
MATN2	
FTLP3	
RPL21P2	
MAML2	
NSFL1C	
DISC1FP1	
CBX3P7	
FEZ2	
MTMR12P1	
MIR4300HG	
FRMD6	
PHF5CP	
CHERP	
MESTP3	
RSF1-IT2	
AQP11	
RPS26P24	
ZNF876P	
UBE2L2	
PAXBP1-AS1	
PPP1R1A	
PPP1R1A	844_at
ARAP1-AS1	
HPRT1P3	
DDI1	
HAP1	
LINC02940	
LINC02553	
ITGB2-AS1	
TYR	
ICOSLG	
STMN1P1	
TMEM117	
LINC01714	
OSBPL9P2	
RUNX3-AS1	
LINC02380	
HSPD1P13	
IFNAR1	1157_s_at
IFNAR1	
MMP8	681_at
MMP8	
MT1XP1	
ZBTB12BP	
SULT1B1	
CLIC4	
SMTN	
SCAND1	
HCK	2045_s_at
HCK	
MED1	
TEX49	
ARHGEF19-AS1	
DYNLL1P3	
SLC2A13	
SRGAP3-AS1	
SZRD1	
SLC22A13	
OCIAD1-AS1	
SMIM14	
HNRNPCP8	
LINC02719	
ZNF79	
LINC01690	
LINC03020	
IFNAR2	1589_s_at
IFNAR2	1568_s_at
IFNAR2	1569_r_at
IFNAR2	1588_at
IFNAR2	
OR10A7	
FBXO43	
TMTC1	
ATP5MJ	
ANKRD17-DT	
RPL12	
ZNF714	
SNX18P25	
SDCBP	
KCTD8	
HMGB1P44	
MTND3P5	
MTND6P16	
HNRNPA1P67	
LINC02261	
HMGN1P17	
PDIK1L	
SDAD1	
LINC01339	
VN1R79P	
CTNNA1-AS1	
VN1R82P	
BNIP3P10	
ATG10-AS1	
RBBP4P6	
NECAP2	
CILP2	
HMGCS1	
VDAC2P5	
VDAC1P13	
DHRS2	
SFXN4	
SNORA65	
IGFBP4	1737_s_at
SLC3A1	
NIBAN2	
RPS12P5	
PBX4	
RPL9P30	
TPRXL	
TMIGD1	
IGSF21-AS1	
MICOS10-DT	
C12orf40	
PPIAP34	
LAPTM5	
CRTC1	
MAP1B	
BECN1	
LRRN1	
NPC2	
SLC30A2	
NANOG	
RPL23AP38	
RHBDF1P1	
VENTXP4	
CFAP300	
RPS24P8	
H3P11	
KCNH8	
LINC02667	
DUX4L20	
MMP21	
PHACTR4	
SLC38A1	
MMP27	
PPP2R2D	
ARHGAP8	
